41
38
48
48
36
29
40
41
27
23
23
28
27
28
36
48
22
16
24
41
40
39
37
39
40
38
37
39
40
35
31
35
33
29
17
21
37
41
28
36
41
38
19
33
48
47
34
25
40
48
21
10
33
48
39
24
34
48
35
24
38
48
46
35
40
42
34
31
36
48
48
30
24
33
31
22
27
45
50
37
32
38
22
21
36
39
47
47
26
35
43
51
31
23
48
48
38
28
45
48
48
28
32
40
38
15
4
16
38
48
35
31
43
40
21
26
25
25
20
18
4
4
3
0
13
38
42
34
32
43
48
29
27
49
48
33
30
38
48
33
21
35
48
43
28
32
48
43
32
28
48
48
23
23
48
48
24
19
41
48
35
31
44
48
36
27
37
48
43
23
17
34
48
33
31
46
48
35
23
36
48
37
29
32
