-0.260632,0.0170827,-0.260632,-0.0170827,-0.256173,-0.0509559,-0.24733,-0.0839573,-0.234256,-0.115522,-0.0653168,-0.0436433,-0.850113,-2.05235,0,0,0.069035,-0.20337,0.115522,-0.234256,0.14511,-0.217173,0.172216,-0.196374,0.196374,-0.172216,0.217173,-0.14511,0.234256,-0.115522,0.24733,-0.0839573,0.256173,-0.0509559,0.260632,-0.0170827,0.260632,0.0170827,0.256173,0.0509559,0.24733,0.0839573,0.234256,0.115522,0.217173,0.14511,0.196374,0.172216,0.172216,0.196374,0.14511,0.217173,0.115522,0.234256,0.0839573,0.24733,0.0509559,0.256173,0.0170827,0.260632,-0.0170827,0.260632,-0.0509559,0.256173,-0.0839573,0.24733,-0.115522,0.234256,-0.14511,0.217173,-0.172216,0.196374,-0.196374,0.172216,-0.217173,0.14511,-0.234256,0.115522,-0.24733,0.0839573,-0.256173,0.0509559,-85.9684,-86.3537,-202.259,-282.518,-85.9719,-86.3957,-204.265,-284.525,-85.9711,-86.4341,-206.272,-286.531,-85.9673,-86.4703,-208.279,-288.538,-85.9628,-86.5049,-210.286,-290.544,-85.9607,-86.5381,-212.293,-292.551,-85.9626,-86.5698,-214.299,-294.557,-85.9677,-86.6002,-216.306,-296.564,-85.9775,-86.6295,-218.313,-298.57,-85.9929,-86.6586,-220.319,-300.577,-86.0141,-86.6897,-222.326,-302.583,-86.0319,-86.7249,-224.333,-304.59,-86.0385,-86.7625,-226.34,-306.596,-86.0327,-86.8019,-228.346,-308.602,-86.0177,-86.8436,-230.353,-310.609,-85.9957,-86.8875,-232.359,-312.615,-85.9673,-86.9338,-234.366,-314.621,-85.9207,-86.9828,-236.371,-316.627,-85.8566,-87.0343,-238.377,-318.633,-85.7921,-87.0823,
-0.260632,0.0170827,-0.260632,-0.0170827,-0.256173,-0.0509559,-0.24733,-0.0839573,-0.234256,-0.115522,-0.217173,-0.14511,-0.196374,-0.172216,-0.172216,-0.196374,-0.14511,-0.217173,-0.0766653,-0.155462,0.886332,-2.61105,0.155462,-0.0766653,0.24733,-0.0839573,0.256173,-0.0509559,0.260632,-0.0170827,0.260632,0.0170827,0.256173,0.0509559,0.24733,0.0839573,0.234256,0.115522,0.217173,0.14511,0.196374,0.172216,0.172216,0.196374,0.14511,0.217173,0.115522,0.234256,0.0839573,0.24733,0.0509559,0.256173,0.0170827,0.260632,-0.0170827,0.260632,-0.0509559,0.256173,-0.0839573,0.24733,-0.115522,0.234256,-0.14511,0.217173,-0.172216,0.196374,-0.196374,0.172216,-0.217173,0.14511,-0.234256,0.115522,-0.24733,0.0839573,-0.256173,0.0509559,-0.234256,0.115522,-0.24733,0.0839573,-0.256173,0.0509559,-85.9684,-86.3537,-202.259,-282.518,-85.9719,-86.3957,-204.265,-284.525,-85.9711,-86.4341,-206.272,-286.531,-85.9673,-86.4703,-208.279,-288.538,-85.9628,-86.5049,-210.286,-290.544,-85.9607,-86.5381,-212.293,-292.551,-85.9626,-86.5698,-214.299,-294.557,-85.9677,-86.6002,-216.306,-296.564,-85.9775,-86.6295,-218.313,-298.57,-85.9929,-86.6586,-220.319,-300.577,-86.0141,-86.6897,-222.326,-302.583,-86.0319,-86.7249,-224.333,-304.59,-86.0385,-86.7625,-226.34,-306.596,-86.0327,-86.8019,-228.346,-308.602,-86.0177,-86.8436,-230.353,-310.609,-85.9957,-86.8875,-232.359,-312.615,-85.9673,-86.9338,-234.366,-314.621,-85.9207,-86.9828,-236.371,-316.627,-85.8566,-87.0343,-238.377,-318.633,-85.7921,-87.0823,
-0.260632,-0.0170827,-0.256173,-0.0509559,-0.24733,-0.0839573,-0.234256,-0.115522,-0.217173,-0.14511,-0.196374,-0.172216,-0.172216,-0.196374,-0.14511,-0.217173,-0.115522,-0.234256,-0.0839573,-0.24733,-0.0509559,-0.256173,-0.0170827,-0.260632,0.0170827,-0.260632,0.0509559,-0.256173,0.0839573,-0.24733,0.115522,-0.234256,0.14511,-0.217173,0.172216,-0.196374,0.196374,-0.172216,0.217173,-0.14511,0.234256,-0.115522,0.24733,-0.0839573,0.256173,-0.0509559,0.260632,-0.0170827,0.260632,0.0170827,0.256173,0.0509559,0.24733,0.0839573,0.234256,0.115522,0.217173,0.14511,0.196374,0.172216,0.172216,0.196374,0.14511,0.217173,0.115522,0.234256,0.0839573,0.24733,0.0509559,0.256173,0.0170827,0.260632,-0.0170827,0.260632,-0.0509559,0.256173,-0.0839573,0.24733,-0.115522,0.234256,-0.14511,0.217173,-0.172216,0.196374,-0.196374,0.172216,-0.217173,0.14511,-0.234256,0.115522,-0.24733,0.0839573,-0.256173,0.0509559,-0.260632,0.0170827,-208.279,-288.538,-85.9628,-86.5049,-210.286,-290.544,-85.9607,-86.5381,-212.293,-292.551,-85.9626,-86.5698,-214.299,-294.557,-85.9677,-86.6002,-216.306,-296.564,-85.9775,-86.6295,-218.313,-298.57,-85.9929,-86.6586,-220.319,-300.577,-86.0141,-86.6897,-222.326,-302.583,-86.0319,-86.7249,-224.333,-304.59,-86.0385,-86.7625,-226.34,-306.596,-86.0327,-86.8019,-228.346,-308.602,-86.0177,-86.8436,-230.353,-310.609,-85.9957,-86.8875,-232.359,-312.615,-85.9673,-86.9338,-234.366,-314.621,-85.9207,-86.9828,-236.371,-316.627,-85.8566,-87.0343,-238.377,-318.633,-85.7921,-87.0823,
-0.256173,-0.0509559,-0.24733,-0.0839573,-0.234256,-0.115522,-0.217173,-0.14511,-0.196374,-0.172216,-0.172216,-0.196374,-0.14511,-0.217173,-0.115522,-0.234256,-0.0839573,-0.24733,-0.0509559,-0.256173,-0.0170827,-0.260632,0.0170827,-0.260632,0.0509559,-0.256173,0.0839573,-0.24733,0.115522,-0.234256,0.14511,-0.217173,0.172216,-0.196374,0.196374,-0.172216,0.217173,-0.14511,0.234256,-0.115522,0.24733,-0.0839573,0.256173,-0.0509559,0.260632,-0.0170827,0.260632,0.0170827,0.256173,0.0509559,0.24733,0.0839573,0.234256,0.115522,0.217173,0.14511,0.196374,0.172216,0.172216,0.196374,0.14511,0.217173,0.115522,0.234256,0.0839573,0.24733,0.0509559,0.256173,0.0170827,0.260632,-0.0170827,0.260632,-0.0509559,0.256173,-0.0839573,0.24733,-0.115522,0.234256,-0.14511,0.217173,-0.172216,0.196374,-0.196374,0.172216,-0.217173,0.14511,-0.234256,0.115522,-0.24733,0.0839573,-0.256173,0.0509559,-0.260632,0.0170827,-0.260632,-0.0170827,-208.279,-288.538,-85.9628,-86.5049,-210.286,-290.544,-85.9607,-86.5381,-212.293,-292.551,-85.9626,-86.5698,-214.299,-294.557,-85.9677,-86.6002,-216.306,-296.564,-85.9775,-86.6295,-218.313,-298.57,-85.9929,-86.6586,-220.319,-300.577,-86.0141,-86.6897,-222.326,-302.583,-86.0319,-86.7249,-224.333,-304.59,-86.0385,-86.7625,-226.34,-306.596,-86.0327,-86.8019,-228.346,-308.602,-86.0177,-86.8436,-230.353,-310.609,-85.9957,-86.8875,-232.359,-312.615,-85.9673,-86.9338,-234.366,-314.621,-85.9207,-86.9828,-236.371,-316.627,-85.8566,-87.0343,-238.377,-318.633,-85.7921,-87.0823,
-0.0227483,0.001491,-2.09,-2.72374,-0.00201973,-0.00263217,0.00934763,-0.0189551,0.115522,-0.234256,0.14511,-0.217173,0.172216,-0.196374,0.196374,-0.172216,0.217173,-0.14511,0.234256,-0.115522,0.24733,-0.0839573,0.256173,-0.0509559,0.260632,-0.0170827,0.260632,0.0170827,0.256173,0.0509559,0.24733,0.0839573,0.234256,0.115522,0.217173,0.14511,0.196374,0.172216,0.172216,0.196374,0.14511,0.217173,0.115522,0.234256,0.0839573,0.24733,0.0509559,0.256173,0.0170827,0.260632,-0.0170827,0.260632,-0.0509559,0.256173,-0.0839573,0.24733,-0.115522,0.234256,-0.14511,0.217173,-0.172216,0.196374,-0.196374,0.172216,-0.217173,0.14511,-0.234256,0.115522,-0.24733,0.0839573,-0.256173,0.0509559,-0.0509559,0.256173,-0.0839573,0.24733,-0.115522,0.234256,-0.14511,0.217173,-0.172216,0.196374,-0.196374,0.172216,-0.217173,0.14511,-0.234256,0.115522,-0.24733,0.0839573,-0.256173,0.0509559,-0.260632,0.0170827,-0.260632,-0.0170827,-208.279,-288.538,-85.9628,-86.5049,-210.286,-290.544,-85.9607,-86.5381,-212.293,-292.551,-85.9626,-86.5698,-214.299,-294.557,-85.9677,-86.6002,-216.306,-296.564,-85.9775,-86.6295,-218.313,-298.57,-85.9929,-86.6586,-220.319,-300.577,-86.0141,-86.6897,-222.326,-302.583,-86.0319,-86.7249,-224.333,-304.59,-86.0385,-86.7625,-226.34,-306.596,-86.0327,-86.8019,-228.346,-308.602,-86.0177,-86.8436,-230.353,-310.609,-85.9957,-86.8875,-232.359,-312.615,-85.9673,-86.9338,-234.366,-314.621,-85.9207,-86.9828,-236.371,-316.627,-85.8566,-87.0343,-238.377,-318.633,-85.7921,-87.0823,
-0.24733,0.0839573,-0.256173,0.0509559,-0.260632,0.0170827,-0.260632,-0.0170827,-0.256173,-0.0509559,-0.24733,-0.0839573,-0.179551,-0.0885447,1.00455,-3.74903,0.199768,0.0130935,0.256173,0.0509559,0.24733,0.0839573,0.234256,0.115522,0.217173,0.14511,0.196374,0.172216,0.172216,0.196374,0.14511,0.217173,0.115522,0.234256,0.0839573,0.24733,0.0509559,0.256173,0.0170827,0.260632,-0.0170827,0.260632,-0.0509559,0.256173,-0.0839573,0.24733,-0.115522,0.234256,-0.14511,0.217173,-0.172216,0.196374,-0.196374,0.172216,-0.217173,0.14511,-0.234256,0.115522,-0.14511,0.217173,-0.172216,0.196374,-0.196374,0.172216,-0.217173,0.14511,-0.234256,0.115522,-0.24733,0.0839573,-0.256173,0.0509559,-0.0509559,0.256173,-0.0839573,0.24733,-0.115522,0.234256,-0.14511,0.217173,-0.172216,0.196374,-0.196374,0.172216,-0.217173,0.14511,-0.234256,0.115522,-0.24733,0.0839573,-0.256173,0.0509559,-0.260632,0.0170827,-0.260632,-0.0170827,-208.279,-288.538,-85.9628,-86.5049,-210.286,-290.544,-85.9607,-86.5381,-212.293,-292.551,-85.9626,-86.5698,-214.299,-294.557,-85.9677,-86.6002,-216.306,-296.564,-85.9775,-86.6295,-218.313,-298.57,-85.9929,-86.6586,-220.319,-300.577,-86.0141,-86.6897,-222.326,-302.583,-86.0319,-86.7249,-224.333,-304.59,-86.0385,-86.7625,-226.34,-306.596,-86.0327,-86.8019,-228.346,-308.602,-86.0177,-86.8436,-230.353,-310.609,-85.9957,-86.8875,-232.359,-312.615,-85.9673,-86.9338,-234.366,-314.621,-85.9207,-86.9828,-236.371,-316.627,-85.8566,-87.0343,-238.377,-318.633,-85.7921,-87.0823,
-0.260632,-0.0170827,-0.256173,-0.0509559,-0.24733,-0.0839573,-0.234256,-0.115522,-0.217173,-0.14511,-0.196374,-0.172216,-0.172216,-0.196374,-0.14511,-0.217173,-0.115522,-0.234256,-0.0839573,-0.24733,-0.0509559,-0.256173,-0.0170827,-0.260632,0.0170827,-0.260632,0.0509559,-0.256173,0.0254786,-0.0750575,2.0848,-1.39302,0.0790943,0.00518411,0.256173,0.0509559,0.24733,0.0839573,0.234256,0.115522,0.217173,0.14511,0.196374,0.172216,0.172216,0.196374,0.14511,0.217173,0.115522,0.234256,0.0839573,0.24733,0.0509559,0.256173,0.0170827,0.260632,-0.0170827,0.260632,-0.0509559,0.256173,-0.0839573,0.24733,-0.115522,0.234256,-0.14511,0.217173,-0.172216,0.196374,-0.196374,0.172216,-0.217173,0.14511,-0.234256,0.115522,-0.24733,0.0839573,-0.256173,0.0509559,-0.260632,0.0170827,-0.172216,0.196374,-0.196374,0.172216,-0.217173,0.14511,-0.234256,0.115522,-0.24733,0.0839573,-0.256173,0.0509559,-0.260632,0.0170827,-0.260632,-0.0170827,-208.279,-288.538,-85.9628,-86.5049,-210.286,-290.544,-85.9607,-86.5381,-212.293,-292.551,-85.9626,-86.5698,-214.299,-294.557,-85.9677,-86.6002,-216.306,-296.564,-85.9775,-86.6295,-218.313,-298.57,-85.9929,-86.6586,-220.319,-300.577,-86.0141,-86.6897,-222.326,-302.583,-86.0319,-86.7249,-224.333,-304.59,-86.0385,-86.7625,-226.34,-306.596,-86.0327,-86.8019,-228.346,-308.602,-86.0177,-86.8436,-230.353,-310.609,-85.9957,-86.8875,-232.359,-312.615,-85.9673,-86.9338,-234.366,-314.621,-85.9207,-86.9828,-236.371,-316.627,-85.8566,-87.0343,-238.377,-318.633,-85.7921,-87.0823,
-0.260632,-0.0170827,-0.198433,-0.0394708,-1.48116,-1.48116,-0.0394708,-0.198433,-0.0170827,-0.260632,0.0170827,-0.260632,0.0509559,-0.256173,0.0839573,-0.24733,0.115522,-0.234256,0.14511,-0.217173,0.172216,-0.196374,0.196374,-0.172216,0.217173,-0.14511,0.234256,-0.115522,0.24733,-0.0839573,0.256173,-0.0509559,0.260632,-0.0170827,0.260632,0.0170827,0.256173,0.0509559,0.24733,0.0839573,0.234256,0.115522,0.217173,0.14511,0.196374,0.172216,0.172216,0.196374,0.14511,0.217173,0.115522,0.234256,0.0839573,0.24733,0.0509559,0.256173,0.0170827,0.260632,-0.0170827,0.260632,-0.0509559,0.256173,-0.0839573,0.24733,-0.115522,0.234256,-0.14511,0.217173,-0.172216,0.196374,-0.196374,0.172216,-0.217173,0.14511,-0.234256,0.115522,-0.24733,0.0839573,-0.256173,0.0509559,-0.260632,0.0170827,-0.196374,0.172216,-0.217173,0.14511,-0.234256,0.115522,-0.24733,0.0839573,-0.256173,0.0509559,-0.260632,0.0170827,-0.260632,-0.0170827,-208.279,-288.538,-85.9628,-86.5049,-210.286,-290.544,-85.9607,-86.5381,-212.293,-292.551,-85.9626,-86.5698,-214.299,-294.557,-85.9677,-86.6002,-216.306,-296.564,-85.9775,-86.6295,-218.313,-298.57,-85.9929,-86.6586,-220.319,-300.577,-86.0141,-86.6897,-222.326,-302.583,-86.0319,-86.7249,-224.333,-304.59,-86.0385,-86.7625,-226.34,-306.596,-86.0327,-86.8019,-228.346,-308.602,-86.0177,-86.8436,-230.353,-310.609,-85.9957,-86.8875,-232.359,-312.615,-85.9673,-86.9338,-234.366,-314.621,-85.9207,-86.9828,-236.371,-316.627,-85.8566,-87.0343,-238.377,-318.633,-85.7921,-87.0823,
-1.34883,-1.18289,-0.32083,-2.43695,0.0437215,-0.0215611,0.24733,-0.0839573,0.256173,-0.0509559,0.260632,-0.0170827,0.260632,0.0170827,0.256173,0.0509559,0.24733,0.0839573,0.234256,0.115522,0.217173,0.14511,0.196374,0.172216,0.172216,0.196374,0.14511,0.217173,0.115522,0.234256,0.0839573,0.24733,0.0509559,0.256173,0.0170827,0.260632,-0.0170827,0.260632,-0.0509559,0.256173,-0.0839573,0.24733,-0.115522,0.234256,-0.14511,0.217173,-0.172216,0.196374,-0.196374,0.172216,-0.217173,0.14511,-0.136584,0.0673558,0.0509559,0.256173,0.0170827,0.260632,-0.0170827,0.260632,-0.0509559,0.256173,-0.0839573,0.24733,-0.115522,0.234256,-0.14511,0.217173,-0.172216,0.196374,-0.196374,0.172216,-0.217173,0.14511,-0.234256,0.115522,-0.24733,0.0839573,-0.256173,0.0509559,-0.260632,0.0170827,-0.196374,0.172216,-0.217173,0.14511,-0.234256,0.115522,-0.24733,0.0839573,-0.256173,0.0509559,-0.260632,0.0170827,-0.260632,-0.0170827,-208.279,-288.538,-85.9628,-86.5049,-210.286,-290.544,-85.9607,-86.5381,-212.293,-292.551,-85.9626,-86.5698,-214.299,-294.557,-85.9677,-86.6002,-216.306,-296.564,-85.9775,-86.6295,-218.313,-298.57,-85.9929,-86.6586,-220.319,-300.577,-86.0141,-86.6897,-222.326,-302.583,-86.0319,-86.7249,-224.333,-304.59,-86.0385,-86.7625,-226.34,-306.596,-86.0327,-86.8019,-228.346,-308.602,-86.0177,-86.8436,-230.353,-310.609,-85.9957,-86.8875,-232.359,-312.615,-85.9673,-86.9338,-234.366,-314.621,-85.9207,-86.9828,-236.371,-316.627,-85.8566,-87.0343,-238.377,-318.633,-85.7921,-87.0823,
-0.217173,0.14511,-0.234256,0.115522,-0.24733,0.0839573,-0.256173,0.0509559,-0.196136,0.0128554,0.513513,-3.90052,0.186126,0.0631811,0.234256,0.115522,0.217173,0.14511,0.196374,0.172216,0.172216,0.196374,0.14511,0.217173,0.115522,0.234256,0.0839573,0.24733,0.0509559,0.256173,0.0170827,0.260632,-0.0170827,0.260632,-0.0509559,0.256173,-0.0839573,0.24733,-0.115522,0.234256,-0.14511,0.217173,-0.172216,0.196374,-0.196374,0.172216,-0.172216,0.196374,-0.196374,0.172216,-0.217173,0.14511,-0.136584,0.0673558,0.0509559,0.256173,0.0170827,0.260632,-0.0170827,0.260632,-0.0509559,0.256173,-0.0839573,0.24733,-0.115522,0.234256,-0.14511,0.217173,-0.172216,0.196374,-0.196374,0.172216,-0.217173,0.14511,-0.234256,0.115522,-0.24733,0.0839573,-0.256173,0.0509559,-0.260632,0.0170827,-0.196374,0.172216,-0.217173,0.14511,-0.234256,0.115522,-0.24733,0.0839573,-0.256173,0.0509559,-0.260632,0.0170827,-0.260632,-0.0170827,-208.279,-288.538,-85.9628,-86.5049,-210.286,-290.544,-85.9607,-86.5381,-212.293,-292.551,-85.9626,-86.5698,-214.299,-294.557,-85.9677,-86.6002,-216.306,-296.564,-85.9775,-86.6295,-218.313,-298.57,-85.9929,-86.6586,-220.319,-300.577,-86.0141,-86.6897,-222.326,-302.583,-86.0319,-86.7249,-224.333,-304.59,-86.0385,-86.7625,-226.34,-306.596,-86.0327,-86.8019,-228.346,-308.602,-86.0177,-86.8436,-230.353,-310.609,-85.9957,-86.8875,-232.359,-312.615,-85.9673,-86.9338,-234.366,-314.621,-85.9207,-86.9828,-236.371,-316.627,-85.8566,-87.0343,-238.377,-318.633,-85.7921,-87.0823,
