x, y, z, theta
90.3894,-0.639008,0,0.0028219
90.7544,-0.637978,0,0.000383916
91.132,-0.637833,0,-0.00194843
91.4844,-0.638519,0,-0.00354562
91.8351,-0.639763,0,-0.00501668
92.2001,-0.641594,0,-0.00658709
92.5777,-0.644081,0,-0.00824853
92.9301,-0.646988,0,-0.00987511
93.3202,-0.650841,0,-0.0112146
93.6978,-0.655075,0,-0.0116158
94.0879,-0.659607,0,-0.0115783
94.4655,-0.663979,0,-0.0117261
94.8682,-0.668701,0,-0.0116507
95.2709,-0.673393,0,-0.0114798
95.6736,-0.678017,0,-0.0110281
96.0493,-0.682159,0,-0.0112858
96.4772,-0.686989,0,-0.0109494
96.8799,-0.691399,0,-0.0108929
97.2952,-0.695923,0,-0.0104343
97.7105,-0.700256,0,-0.0103231
98.1384,-0.704674,0,-0.00988303
98.5537,-0.708778,0,-0.00984574
98.9691,-0.712868,0,-0.00969916
99.3844,-0.716896,0,-0.00932453
99.8123,-0.720886,0,-0.00926373
100.215,-0.724617,0,-0.00829344
100.647,-0.728203,0,-0.00852372
101.063,-0.731743,0,-0.00813737
101.478,-0.735123,0,-0.00780703
101.893,-0.738365,0,-0.00758633
102.309,-0.741516,0,-0.00740685
102.711,-0.744499,0,-0.00699893
103.127,-0.747406,0,-0.0069535
103.555,-0.750381,0,-0.00670353
103.983,-0.75325,0,-0.00674398
104.385,-0.755966,0,-0.00627566
104.813,-0.758652,0,-0.00467295
105.218,-0.760544,0,-0.00506957
105.633,-0.76265,0,-0.00445741
106.061,-0.764557,0,-0.00328043
106.489,-0.765961,0,-0.00125028
106.892,-0.766464,0,0.00212165
107.295,-0.76561,0,0.00999324
107.71,-0.761459,0,0.023264
108.113,-0.75209,0,0.0425197
108.528,-0.734436,0,0.0652062
108.917,-0.709015,0,0.0940414
109.305,-0.672379,0,0.128004
109.703,-0.621262,0,0.161014
110.088,-0.558716,0,0.197332
110.458,-0.484695,0,0.239107
110.825,-0.395279,0,0.284562
111.187,-0.289291,0,0.335145
111.544,-0.165115,0,0.390391
111.881,-0.0262451,0,0.451698
112.209,0.133041,0,0.515599
112.527,0.312973,0,0.576882
112.843,0.518875,0,0.6426
113.125,0.730011,0,0.729043
113.402,0.976807,0,0.78049
113.661,1.23358,0,0.849943
113.885,1.48882,0,0.922962
114.113,1.78984,0,0.985292
114.308,2.08348,0,1.05971
114.492,2.4127,0,1.12322
114.656,2.75301,0,1.18541
114.802,3.11446,0,1.24195
114.924,3.47174,0,1.29113
115.032,3.84671,0,1.33488
115.123,4.22603,0,1.3705
115.2,4.60454,0,1.40554
115.266,5.00179,0,1.42799
115.322,5.38797,0,1.44842
115.372,5.80019,0,1.46945
115.416,6.22592,0,1.49158
115.449,6.63995,0,1.515
115.473,7.07976,0,1.53686
115.487,7.49484,0,1.55191
115.495,7.92267,0,1.56241
115.499,8.37575,0,1.5682
115.5,8.82883,0,1.57729
115.497,9.27275,0,1.57223
115.497,9.72585,0,1.57325
115.496,10.1915,0,1.57455
115.494,10.6572,0,1.57555
115.492,11.1229,0,1.57608
115.489,11.576,0,1.57671
115.487,12.0416,0,1.57661
115.484,12.5073,0,1.57615
115.481,12.9604,0,1.57477
115.48,13.4135,0,1.57356
115.478,13.8414,0,1.57136
115.478,14.2725,0,1.56729
115.48,14.6878,0,1.56415
115.482,15.1157,0,1.56193
115.486,15.5184,0,1.55712
115.492,15.9212,0,1.54996
115.499,16.2986,0,1.54158
115.511,16.6886,0,1.53201
115.525,17.0659,0,1.51908
115.544,17.4304,0,1.50486
