road_first_x, road_first_y, road_second_x, road_second_y, road_third_x, road_third_y, road_fourth_x, road_fourth_y, 
-13.9393,-162.248,-15.3359,-157.01,-1.86446,-153.199,-0.349611,-158.13
-47.1228,-47.7586,-48.6043,-42.8407,-35.0099,-38.7381,-33.5252,-43.6665
