x, y, z, theta
88.0033,-0.893661,0,0.00293039
88.4942,-0.892357,0,0.00394451
88.9976,-0.890503,0,0.00495409
89.4885,-0.88813,0,0.00561013
90.0045,-0.885231,0,0.00555356
90.5331,-0.882187,0,0.00464107
91.0617,-0.879158,0,0.00307262
91.6155,-0.876488,0,-0.000647969
92.1566,-0.875824,0,-0.00534021
92.7104,-0.877777,0,-0.0101558
93.2768,-0.882431,0,-0.0147159
93.8381,-0.890175,0,-0.0195057
94.4044,-0.90065,0,-0.0218786
94.9581,-0.91246,0,-0.0226055
95.5368,-0.925568,0,-0.0229681
96.0779,-0.938164,0,-0.0219764
96.3799,-0.945068,0,-0.0207941
96.9461,-0.957153,0,-0.0185993
97.5124,-0.968147,0,-0.0169617
97.8144,-0.973495,0,-0.0162202
98.3807,-0.982994,0,-0.0150251
98.947,-0.991745,0,-0.0142537
99.249,-0.996223,0,-0.0135921
99.806,-1.00368,0,-0.0129463
100.385,-1.01135,0,-0.0117532
100.951,-1.0182,0,-0.0116844
101.505,-1.02438,0,-0.0134488
101.807,-1.0281,0,-0.0146878
102.361,-1.03574,0,-0.0169326
102.94,-1.04494,0,-0.0186354
103.519,-1.05547,0,-0.0214694
103.821,-1.06146,0,-0.0227168
104.412,-1.07449,0,-0.0251011
104.991,-1.08856,0,-0.027843
105.293,-1.09653,0,-0.0289874
105.607,-1.10541,0,-0.0299547
106.158,-1.1218,0,-0.0300867
106.46,-1.13084,0,-0.030063
107.039,-1.14886,0,-0.0293398
107.592,-1.16646,0,-0.0237448
108.146,-1.18228,0,-0.0139543
108.699,-1.19456,0,0.000801808
109.241,-1.20081,0,0.0244372
109.782,-1.19649,0,0.0568793
110.323,-1.17888,0,0.0962372
110.85,-1.14325,0,0.147787
111.362,-1.08324,0,0.207846
111.879,-0.991043,0,0.276771
112.38,-0.870468,0,0.357623
112.86,-0.717545,0,0.437965
113.325,-0.525146,0,0.525272
113.794,-0.282654,0,0.612971
114.209,-0.0197449,0,0.697961
114.599,0.278076,0,0.78392
114.97,0.617432,0,0.870959
115.311,0.98761,0,0.956186
115.62,1.38527,0,1.0307
115.896,1.80621,0,1.10974
116.123,2.25662,0,1.18383
116.333,2.72768,0,1.24884
116.507,3.20004,0,1.3088
116.664,3.73103,0,1.3658
116.778,4.22105,0,1.41421
116.835,4.51772,0,1.43491
116.921,5.0775,0,1.47175
116.985,5.65279,0,1.5003
117.013,5.96623,0,1.51385
117.05,6.54395,0,1.5366
117.065,6.85826,0,1.54654
117.075,7.16016,0,1.55461
117.082,7.46213,0,1.56114
117.088,7.77672,0,1.56779
117.091,8.07878,0,1.57511
117.098,8.69035,0,1.58347
117.095,8.9924,0,1.5859
117.09,9.29442,0,1.58744
117.085,9.60901,0,1.58783
117.08,9.92361,0,1.5874
117.074,10.2256,0,1.58672
117.069,10.5277,0,1.58597
117.064,10.8423,0,1.58501
117.056,11.4086,0,1.58354
117.051,11.7106,0,1.58281
117.044,12.2895,0,1.58191
117.037,12.8433,0,1.5801
117.032,13.397,0,1.57876
117.028,13.9256,0,1.57693
117.024,14.4164,0,1.57479
117.023,14.8614,0,1.57211
117.022,15.3271,0,1.56893
117.021,15.7676,0,1.56569
117.023,16.1955,0,1.56163
117.025,16.6108,0,1.55612
117.029,17.0135,0,1.54923
117.035,17.391,0,1.54142
117.042,17.7433,0,1.53221
117.052,18.0704,0,1.52197
117.063,18.3974,0,1.50819
117.077,18.7118,0,1.49067
117.095,19.0335,0,1.46673
117.118,19.3472,0,1.43426
117.15,19.6603,0,1.39653
117.211,20.0964,0,1.32392
117.27,20.3927,0,1.27372
117.383,20.8182,0,1.19067
117.521,21.21,0,1.11154
117.639,21.488,0,1.05678
117.79,21.7924,0,0.992954
117.941,22.0537,0,0.93398
118.122,22.3243,0,0.873567
118.326,22.5962,0,0.806782
118.547,22.8538,0,0.74434
118.784,23.0975,0,0.680691
119.045,23.3344,0,0.616294
119.312,23.5442,0,0.541293
119.603,23.7431,0,0.472487
119.896,23.9151,0,0.400742
120.212,24.0706,0,0.331897
120.55,24.2082,0,0.258636
120.909,24.3235,0,0.197647
121.27,24.4025,0,0.139912
121.655,24.4704,0,0.0894642
122.054,24.519,0,0.0491698
122.469,24.5493,0,0.0119584
122.896,24.5623,0,-0.016284
123.362,24.5599,0,-0.0390764
123.853,24.5441,0,-0.0514755
124.343,24.52,0,-0.0572151
124.858,24.49,0,-0.0585219
125.373,24.4594,0,-0.0559876
125.888,24.4302,0,-0.0547943
126.44,24.3939,0,-0.0547513
126.955,24.3655,0,-0.054003
127.282,24.3477,0,-0.053571
127.835,24.3179,0,-0.0512727
128.137,24.302,0,-0.0498072
128.69,24.2738,0,-0.0456798
128.992,24.2592,0,-0.0440558
129.57,24.2329,0,-0.039542
130.136,24.2098,0,-0.0354599
130.714,24.1886,0,-0.0323614
131.306,24.169,0,-0.0295156
131.872,24.1519,0,-0.0276342
