x, y, z, theta
90.3894,-0.639008,0,0.00114482
90.7544,-0.637978,0,-0.000802629
91.132,-0.637833,0,-0.00291062
91.4844,-0.638519,0,-0.00436953
91.8351,-0.639763,0,-0.00588033
92.2001,-0.641594,0,-0.00765754
92.5777,-0.644081,0,-0.00928244
92.9301,-0.646988,0,-0.0107524
93.3202,-0.650841,0,-0.0115051
93.6978,-0.655075,0,-0.0116474
94.0879,-0.659607,0,-0.0119256
94.4655,-0.663979,0,-0.0116891
94.8682,-0.668701,0,-0.0118955
95.2709,-0.673393,0,-0.0118465
95.6736,-0.678017,0,-0.0113848
96.0493,-0.682159,0,-0.0114482
96.4772,-0.686989,0,-0.0111234
96.8799,-0.691399,0,-0.0108135
97.2952,-0.695923,0,-0.0108625
97.7105,-0.700256,0,-0.0103006
98.1384,-0.704674,0,-0.0099843
98.5537,-0.708778,0,-0.00993943
98.9691,-0.712868,0,-0.00969615
99.3844,-0.716896,0,-0.00969382
99.8123,-0.720886,0,-0.00917123
100.215,-0.724617,0,-0.00895725
100.647,-0.728203,0,-0.00879581
101.063,-0.731743,0,-0.00813425
101.478,-0.735123,0,-0.00804966
101.893,-0.738365,0,-0.00772385
102.309,-0.741516,0,-0.00743978
102.711,-0.744499,0,-0.0072859
103.127,-0.747406,0,-0.00708441
103.555,-0.750381,0,-0.00656247
103.983,-0.75325,0,-0.00682214
104.385,-0.755966,0,-0.0060522
104.813,-0.758652,0,-0.00523023
105.218,-0.760544,0,-0.00422967
105.633,-0.76265,0,-0.00313733
106.061,-0.764557,0,-0.00026579
106.489,-0.765961,0,0.00404772
106.892,-0.766464,0,0.0108909
107.295,-0.76561,0,0.0232882
107.71,-0.761459,0,0.040192
108.113,-0.75209,0,0.0628144
108.528,-0.734436,0,0.0891427
108.917,-0.709015,0,0.118301
109.305,-0.672379,0,0.154831
109.703,-0.621262,0,0.191262
110.088,-0.558716,0,0.229576
110.458,-0.484695,0,0.277342
110.825,-0.395279,0,0.327637
111.187,-0.289291,0,0.382464
111.544,-0.165115,0,0.439129
111.881,-0.0262451,0,0.501711
112.209,0.133041,0,0.565025
112.527,0.312973,0,0.630368
112.843,0.518875,0,0.694531
113.125,0.730011,0,0.768466
113.402,0.976807,0,0.835442
113.661,1.23358,0,0.906434
113.885,1.48882,0,0.971803
114.113,1.78984,0,1.04004
114.308,2.08348,0,1.10583
114.492,2.4127,0,1.16958
114.656,2.75301,0,1.22283
114.802,3.11446,0,1.27631
114.924,3.47174,0,1.31956
115.032,3.84671,0,1.3594
115.123,4.22603,0,1.39068
115.2,4.60454,0,1.42131
115.266,5.00179,0,1.44314
115.322,5.38797,0,1.46256
115.372,5.80019,0,1.4849
115.416,6.22592,0,1.50478
115.449,6.63995,0,1.52677
115.473,7.07976,0,1.54347
115.487,7.49484,0,1.5557
115.495,7.92267,0,1.56446
115.499,8.37575,0,1.56892
115.5,8.82883,0,1.57141
115.497,9.27275,0,1.57273
115.497,9.72585,0,1.57357
115.496,10.1915,0,1.57481
115.494,10.6572,0,1.57562
115.492,11.1229,0,1.57612
115.489,11.576,0,1.5761
115.487,12.0416,0,1.57609
115.484,12.5073,0,1.57536
115.481,12.9604,0,1.57363
115.48,13.4135,0,1.57166
115.478,13.8414,0,1.5685
115.478,14.2725,0,1.56506
115.48,14.6878,0,1.5613
115.482,15.1157,0,1.55712
115.486,15.5184,0,1.55068
115.492,15.9212,0,1.54143
115.499,16.2986,0,1.53183
115.511,16.6886,0,1.51984
115.525,17.0659,0,1.50425
115.544,17.4304,0,1.48784
115.568,17.7946,0,1.46955
115.596,18.1333,0,1.44813
115.631,18.4765,0,1.42074
115.672,18.8139,0,1.38696
115.719,19.1251,0,1.34824
115.78,19.4593,0,1.30528
115.846,19.7541,0,1.25402
115.929,20.0576,0,1.1964
116.07,20.4615,0,1.11804
116.247,20.8646,0,1.04196
116.455,21.253,0,0.96642
116.683,21.6134,0,0.892402
116.946,21.9668,0,0.812627
117.236,22.298,0,0.729074
117.449,22.512,0,0.675128
117.694,22.7295,0,0.616581
117.95,22.9332,0,0.561247
118.218,23.1205,0,0.493434
118.497,23.291,0,0.435087
118.809,23.4555,0,0.376929
119.129,23.6017,0,0.323998
119.465,23.725,0,0.269811
119.812,23.8365,0,0.214991
120.178,23.9302,0,0.162661
120.56,24.0069,0,0.116439
120.946,24.0641,0,0.0772074
121.347,24.1043,0,0.0401744
121.762,24.1289,0,0.0150088
122.177,24.1399,0,-0.00550033
122.605,24.1411,0,-0.0189804
123.058,24.1341,0,-0.0270516
123.498,24.1227,0,-0.0309617
123.942,24.1079,0,-0.0320001
124.407,24.0929,0,-0.0319737
124.873,24.078,0,-0.0316853
125.351,24.0627,0,-0.0316126
125.829,24.0474,0,-0.0309895
126.294,24.0329,0,-0.0305576
126.772,24.0182,0,-0.0299097
127.263,24.0034,0,-0.0297848
