x,y,z,theta,kappa,s,dkappa
38.1714,-33.6545,0,2.86624,-8.8331e-07,0,3.51472e-06
37.2068,-33.382,0,2.86624,1.56136e-06,1.00236,1.76056e-06
36.2422,-33.1094,0,2.86624,3.04235e-06,2.00472,1.29156e-06
35.2776,-32.8369,0,2.86625,4.26124e-06,3.00707,1.16761e-06
34.313,-32.5644,0,2.86625,5.39158e-06,4.00943,1.06465e-06
33.3484,-32.2919,0,2.86626,6.25105e-06,5.01179,4.9962e-07
32.3838,-32.0194,0,2.86626,5.76043e-06,6.01415,-2.05717e-06
31.4192,-31.7469,0,2.86627,4.99877e-09,7.01651,-1.12087e-05
30.4546,-31.4744,0,2.86626,-2.14479e-05,8.01886,-3.45618e-05
29.49,-31.2018,0,2.86621,-7.60307e-05,9.02122,-7.76572e-05
28.5254,-30.9292,0,2.86609,-0.000181986,10.0236,-0.000135044
27.5609,-30.6565,0,2.86582,-0.000379894,11.0259,-0.000355281
26.5965,-30.3833,0,2.86518,-0.000998635,12.0283,-0.00089168
25.6323,-30.1091,0,2.86364,-0.00217003,13.0307,-0.0014424
24.6688,-29.8327,0,2.86065,-0.00383423,14.033,-0.00166844
23.7064,-29.5527,0,2.85603,-0.00532515,15.0354,-0.00130564
22.7454,-29.2676,0,2.8501,-0.00645972,16.0377,-0.000966109
21.7863,-28.9763,0,2.84334,-0.00616687,17.0401,0.00449509
20.8288,-28.68,0,2.84147,0.00443719,18.0424,0.0164
19.8696,-28.3888,0,2.85572,0.0252668,19.0448,0.0239253
18.9034,-28.1222,0,2.89254,0.0450699,20.0472,0.00540231
17.9268,-27.8968,0,2.93549,0.0366152,21.0495,-0.0188758
16.9428,-27.7061,0,2.96051,0.011358,22.0519,-0.0308616
15.9569,-27.5255,0,2.95418,-0.0265277,23.0542,-0.0439487
14.9762,-27.3187,0,2.90617,-0.0690794,24.0566,-0.0426162
14.0124,-27.0444,0,2.81501,-0.113243,25.059,-0.0448942
13.0863,-26.663,0,2.68004,-0.153826,26.0613,-0.030899
12.2291,-26.1457,0,2.51345,-0.177248,27.0637,-0.0195516
11.4764,-25.486,0,2.32829,-0.189295,28.066,-0.00230757
