road_first_x, road_first_y, road_second_x, road_second_y, road_third_x, road_third_y, road_fourth_x, road_fourth_y, 
19.882,-168.43,19.3666,-175.15,5.20866,-174.058,5.72155,-167.371
39.2264,-175.689,39.6945,-169.583,53.8371,-170.858,53.2036,-176.488
