optimized_right_x,optimized_right_y,optimized_right_s,optimized_left_x,optimized_left_y,optimized_left_s
146.032,18.9964,75.0865,146.292,27.7534,75.0865
145.955,16.4181,75.0865,146.374,30.5119,75.0865
147.05,16.3843,76.1907,147.486,30.4775,76.1907
148.157,16.35,77.2982,148.593,30.4433,77.2982
149.268,16.3163,78.4058,149.696,30.4098,78.4058
150.374,16.2825,79.5134,150.805,30.3759,79.5134
151.453,16.2491,80.5957,151.889,30.3424,80.5957
152.486,16.217,81.6303,152.788,25.9122,81.6303
152.59,19.5691,81.6303,152.784,25.7873,81.6303
153.663,21.2919,82.6498,153.789,25.2944,82.6498
153.645,20.7357,82.6498,153.777,24.9047,82.6498
155.004,17.9489,84.0972,155.313,27.6373,84.0972
154.946,16.1389,84.0972,155.395,30.2317,84.0972
156.339,16.0937,85.4942,156.796,30.1863,85.4942
157.674,16.05,86.8325,158.135,30.1424,86.8325
158.881,16.0104,88.0407,159.343,30.1028,88.0407
159.985,15.9737,89.1483,160.453,30.0659,89.1483
160.096,19.3078,89.1483,161.367,27.2338,90.1552
161.16,21.0404,90.1552,161.322,25.8689,90.1552
161.127,20.029,90.1552,162.566,25.0191,91.4185
162.377,19.982,91.4185,162.589,25.6234,91.4185
162.373,19.894,91.4185,163.839,25.4501,92.6015
163.413,19.0593,92.6015,163.849,25.6042,92.6015
163.404,18.919,92.6015,165.402,25.6749,93.8853
164.317,18.7596,93.8853,165.28,24.8974,93.8853
164.411,19.3616,93.8853,167.67,26.7496,95.1897
165.547,20.4419,95.1897,168.436,29.0249,95.1897
165.536,20.4096,95.1897,170.92,27.718,96.4355
166.329,20.161,96.4355,172.838,26.1099,97.3792
166.479,20.4089,96.4355,174.35,24.1364,98.3231
166.172,19.1897,97.3792,172.701,20.8557,99.3172
165.137,18.1157,97.3792,172.376,20.7252,99.3172
165.101,17.9992,98.3231,172.532,18.9298,100.412
165.092,17.7985,99.3172,172.71,18.9658,100.412
165.101,17.4234,100.412,172.738,17.2269,101.569
165.076,16.8846,101.569,172.718,17.2261,101.569
161.927,16.1294,102.802,172.667,15.6775,102.802
161.851,15.0246,104.086,172.686,15.6767,102.802
162.707,14.9673,104.086,172.595,14.3048,104.086
166.131,13.4342,105.395,172.642,14.3017,104.086
166.959,13.3762,105.395,172.743,12.9712,105.395
165.046,12.1552,106.749,172.743,12.9712,105.395
161.665,12.3946,106.749,172.55,11.6237,106.749
161.57,11.0771,108.084,172.55,11.6237,106.749
161.475,9.79243,109.38,172.647,10.272,108.084
162.17,9.74111,109.38,172.74,10.2652,108.084
165.962,8.18759,110.651,175.636,8.74678,109.38
165.795,8.20002,110.651,175.542,7.47582,110.651
165.805,7.02181,111.828,175.453,6.29586,111.828
165.805,7.02181,111.828,175.366,5.12539,113.011
165.816,5.83125,113.011,174.511,5.18861,113.011
165.835,5.82985,113.011,171.805,4.34422,114.143
165.679,4.64117,114.143,172.226,4.32379,114.143
165.709,4.63973,114.143,170.052,3.4748,115.222
165.727,3.39032,115.222,169.539,3.46478,115.222
165.732,3.39041,115.222,170.443,2.67566,116.254
165.691,2.07826,116.254,172.349,2.91543,116.254
165.817,2.09405,116.254,172.587,2.30522,117.563
166.361,0.45184,117.563,171.913,2.1046,117.563
166.344,0.44663,117.563,170.957,1.27138,118.506
166.428,-1.14357,118.506,171.201,1.40099,118.506
166.362,-1.17886,118.506,171.307,0.529244,119.795
165.2,-5.10356,119.795,171.133,0.36934,119.795
165.2,-5.10356,119.795,171.774,0.034171,120.814
168.353,-4.8021,120.814,171.658,-0.129122,120.814
168.355,-4.79915,120.814,172.396,-0.621558,121.884
170.645,-4.05384,121.884,172.401,-0.611553,121.884
