x, y, z, theta
95.5211,0.0413895,0,-0.0229862
95.8231,0.0344467,0,-0.023012
96.1251,0.0274963,0,-0.0229162
96.4397,0.0202866,0,-0.0230114
96.7417,0.0133362,0,-0.0231506
97.0507,0.00617981,0,-0.0226043
97.403,-0.00178528,0,-0.0225615
97.7553,-0.00973511,0,-0.0213824
98.1706,-0.0186157,0,-0.0200283
98.5103,-0.0254211,0,-0.0186216
98.913,-0.0329208,0,-0.017116
99.2905,-0.0393829,0,-0.015742
99.6807,-0.0455246,0,-0.0150262
100.096,-0.0517654,0,-0.0138997
100.448,-0.0566635,0,-0.0133557
100.838,-0.0618744,0,-0.0124908
101.217,-0.066597,0,-0.0116349
101.607,-0.0711365,0,-0.0108923
101.997,-0.075386,0,-0.0100425
102.374,-0.0791779,0,-0.00901204
102.752,-0.0825806,0,-0.00821289
103.142,-0.0857849,0,-0.00660947
103.532,-0.0883636,0,-0.00543622
103.922,-0.0904846,0,-0.00391981
104.3,-0.0919647,0,-0.00215954
104.703,-0.0928345,0,-0.00040413
105.08,-0.0929871,0,0.00138977
105.465,-0.092453,0,0.00359802
105.855,-0.0910492,0,0.00641355
106.245,-0.0885468,0,0.0103248
106.635,-0.0845184,0,0.0156833
107.025,-0.0783997,0,0.0224713
107.403,-0.0699158,0,0.0309802
107.793,-0.0578308,0,0.043813
108.195,-0.0401917,0,0.0630483
108.622,-0.0132294,0,0.0867525
108.948,0.0151215,0,0.114625
109.323,0.0583038,0,0.156274
109.731,0.12262,0,0.188333
110.053,0.183884,0,0.229181
110.42,0.269653,0,0.280108
110.759,0.367065,0,0.330391
111.092,0.481384,0,0.392581
111.429,0.620987,0,0.470608
111.833,0.826355,0,0.554481
112.111,0.998611,0,0.619297
112.368,1.18123,0,0.683912
112.621,1.38794,0,0.746113
112.861,1.61003,0,0.818332
113.103,1.86801,0,0.870147
113.322,2.12773,0,0.938658
113.523,2.40182,0,0.997846
113.721,2.7085,0,1.0619
113.892,3.01614,0,1.12477
114.055,3.3567,0,1.18913
114.196,3.70703,0,1.24376
114.321,4.07645,0,1.29499
114.424,4.4397,0,1.34089
114.515,4.83182,0,1.38182
114.594,5.2397,0,1.42434
114.654,5.65273,0,1.43834
114.708,6.05196,0,1.45865
114.754,6.46468,0,1.47412
114.795,6.89059,0,1.48619
114.833,7.32953,0,1.49688
114.863,7.74371,0,1.50705
114.891,8.17076,0,1.51725
114.913,8.59805,0,1.52662
114.932,9.01299,0,1.53311
114.948,9.4406,0,1.53872
114.961,9.84314,0,1.54358
114.972,10.2585,0,1.55024
114.981,10.6737,0,1.55408
114.987,11.0638,0,1.55577
114.993,11.4666,0,1.55701
114.999,11.8693,0,1.55801
115.004,12.272,0,1.55922
115.008,12.6621,0,1.55996
115.013,13.0649,0,1.56094
115.017,13.455,0,1.56129
115.021,13.8577,0,1.5617
115.024,14.2605,0,1.56152
115.028,14.6477,0,1.56002
115.032,15.0378,0,1.55916
115.037,15.428,0,1.55812
115.042,15.8307,0,1.55728
115.047,16.2082,0,1.55717
115.052,16.5983,0,1.55746
115.057,16.9759,0,1.55528
115.063,17.3534,0,1.55142
115.07,17.7183,0,1.54571
115.079,18.0832,0,1.53745
115.091,18.448,0,1.52015
115.109,18.7896,0,1.49995
115.132,19.116,0,1.47271
115.164,19.4417,0,1.43987
115.208,19.7786,0,1.40635
115.262,20.1014,0,1.36551
115.326,20.4094,0,1.32257
115.403,20.7144,0,1.269
115.493,21.0027,0,1.21248
115.599,21.2856,0,1.15466
115.721,21.5618,0,1.09226
115.86,21.8299,0,1.02687
116.018,22.0908,0,0.974793
116.187,22.3407,0,0.91385
116.38,22.5898,0,0.85099
116.587,22.8264,0,0.787456
116.809,23.0493,0,0.727772
117.063,23.2753,0,0.663663
117.32,23.4768,0,0.604698
117.61,23.6772,0,0.542885
117.912,23.8592,0,0.483344
118.224,24.0229,0,0.425904
118.556,24.1737,0,0.374503
118.895,24.307,0,0.319701
119.242,24.4217,0,0.270352
119.594,24.5192,0,0.22222
119.962,24.6024,0,0.172714
120.334,24.6673,0,0.127501
120.733,24.7185,0,0.0896119
121.134,24.7545,0,0.0620675
121.524,24.7787,0,0.0442293
121.926,24.7965,0,0.0278885
122.329,24.8078,0,0.0139604
122.744,24.8136,0,-0.00521638
123.156,24.8114,0,0.000820169
123.584,24.8118,0,-0.000624518
124,24.8115,0,-0.000969932
124.44,24.8111,0,-0.00155874
