x, y, z, theta
-5.60588,-15.7737,0,-2.8857
-5.92236,-15.8565,0,-2.88583
-6.27548,-15.9488,0,-2.88545
-6.65292,-16.0477,0,-2.88534
-6.9573,-16.1274,0,-2.88537
-7.27385,-16.2104,0,-2.88518
-7.63908,-16.3061,0,-2.88476
-8.02862,-16.4084,0,-2.88327
-8.44235,-16.5177,0,-2.88181
-8.84374,-16.6244,0,-2.87969
-9.23251,-16.7286,0,-2.87856
-9.65786,-16.8432,0,-2.87712
-10.1073,-16.9649,0,-2.87579
-10.5445,-17.0839,0,-2.87431
-10.9815,-17.2036,0,-2.87283
-11.4184,-17.3239,0,-2.87159
-11.855,-17.4447,0,-2.87007
-12.3036,-17.5696,0,-2.86861
-12.752,-17.6952,0,-2.86714
-13.2245,-17.8282,0,-2.86627
-13.709,-17.9651,0,-2.86437
-14.1833,-18.1001,0,-2.86498
-14.6798,-18.241,0,-2.86484
-15.1761,-18.382,0,-2.86501
-15.6968,-18.5298,0,-2.86527
-16.2295,-18.6808,0,-2.86553
-16.7624,-18.8318,0,-2.86593
-17.2831,-18.9791,0,-2.86624
-17.816,-19.1297,0,-2.86642
-18.349,-19.2801,0,-2.86669
-18.8578,-19.4236,0,-2.86656
-19.3907,-19.574,0,-2.86685
-19.8646,-19.7076,0,-2.86719
-20.3492,-19.844,0,-2.86795
-20.8218,-19.9767,0,-2.86682
-21.2458,-20.0962,0,-2.86083
-21.6811,-20.2217,0,-2.84901
-22.0909,-20.3451,0,-2.83447
-22.4868,-20.4707,0,-2.81646
-22.8445,-20.5913,0,-2.79282
-23.1994,-20.7203,0,-2.76388
-23.5269,-20.8503,0,-2.7315
-23.8501,-20.9908,0,-2.69672
-24.1883,-21.152,0,-2.64887
-24.5098,-21.3247,0,-2.59353
-24.8213,-21.5148,0,-2.54647
-25.134,-21.7265,0,-2.49467
-25.4352,-21.954,0,-2.4382
-25.7135,-22.1901,0,-2.37734
-25.9679,-22.4339,0,-2.32239
-26.1999,-22.6821,0,-2.26212
-26.4406,-22.973,0,-2.20588
-26.6496,-23.2566,0,-2.14279
-26.854,-23.5741,0,-2.08432
-27.0333,-23.8919,0,-2.02322
-27.1928,-24.2201,0,-1.96845
-27.3341,-24.5566,0,-1.90392
-27.4493,-24.8895,0,-1.84692
-27.5522,-25.2527,0,-1.78943
-27.6314,-25.609,0,-1.7282
-27.6906,-25.9818,0,-1.67185
-27.7299,-26.3699,0,-1.61415
-27.7479,-26.7848,0,-1.55637
-27.7419,-27.2,0,-1.5116
-27.7159,-27.6397,0,-1.45849
-27.6677,-28.0668,0,-1.45227
-27.6141,-28.5166,0,-1.42349
-27.5421,-29.0022,0,-1.40012
-27.4544,-29.5107,0,-1.37304
-27.3481,-30.0413,0,-1.35544
-27.2325,-30.57,0,-1.34446
-27.1025,-31.1342,0,-1.33833
-26.9692,-31.6976,0,-1.33572
