x, y, z, theta
-5.60588,-15.7737,0,-2.88556
-5.92236,-15.8565,0,-2.88549
-6.27548,-15.9488,0,-2.88544
-6.65292,-16.0477,0,-2.88531
-6.9573,-16.1274,0,-2.88517
-7.27385,-16.2104,0,-2.88531
-7.63908,-16.3061,0,-2.88434
-8.02862,-16.4084,0,-2.88259
-8.44235,-16.5177,0,-2.88159
-8.84374,-16.6244,0,-2.87975
-9.23251,-16.7286,0,-2.87792
-9.65786,-16.8432,0,-2.87661
-10.1073,-16.9649,0,-2.87499
-10.5445,-17.0839,0,-2.87342
-10.9815,-17.2036,0,-2.87219
-11.4184,-17.3239,0,-2.87053
-11.855,-17.4447,0,-2.86954
-12.3036,-17.5696,0,-2.86812
-12.752,-17.6952,0,-2.86663
-13.2245,-17.8282,0,-2.86618
-13.709,-17.9651,0,-2.86515
-14.1833,-18.1001,0,-2.86507
-14.6798,-18.241,0,-2.86488
-15.1761,-18.382,0,-2.86481
-15.6968,-18.5298,0,-2.86536
-16.2295,-18.6808,0,-2.86547
-16.7624,-18.8318,0,-2.86596
-17.2831,-18.9791,0,-2.8662
-17.816,-19.1297,0,-2.86657
-18.349,-19.2801,0,-2.8666
-18.8578,-19.4236,0,-2.86692
-19.3907,-19.574,0,-2.86673
-19.8646,-19.7076,0,-2.86637
-20.3492,-19.844,0,-2.86505
-20.8218,-19.9767,0,-2.86064
-21.2458,-20.0962,0,-2.85111
-21.6811,-20.2217,0,-2.83473
-22.0909,-20.3451,0,-2.81635
-22.4868,-20.4707,0,-2.79527
-22.8445,-20.5913,0,-2.76578
-23.1994,-20.7203,0,-2.73428
-23.5269,-20.8503,0,-2.69376
-23.8501,-20.9908,0,-2.65657
-24.1883,-21.152,0,-2.60904
-24.5098,-21.3247,0,-2.55614
-24.8213,-21.5148,0,-2.49893
-25.134,-21.7265,0,-2.44639
-25.4352,-21.954,0,-2.39232
-25.7135,-22.1901,0,-2.32811
-25.9679,-22.4339,0,-2.26701
-26.1999,-22.6821,0,-2.21376
-26.4406,-22.973,0,-2.1577
-26.6496,-23.2566,0,-2.10069
-26.854,-23.5741,0,-2.03558
-27.0333,-23.8919,0,-1.97174
-27.1928,-24.2201,0,-1.92127
-27.3341,-24.5566,0,-1.85847
-27.4493,-24.8895,0,-1.79884
-27.5522,-25.2527,0,-1.74498
-27.6314,-25.609,0,-1.68615
-27.6906,-25.9818,0,-1.63349
-27.7299,-26.3699,0,-1.58187
-27.7479,-26.7848,0,-1.53152
-27.7419,-27.2,0,-1.48663
-27.7159,-27.6397,0,-1.46357
-27.6677,-28.0668,0,-1.43565
-27.6141,-28.5166,0,-1.41176
-27.5421,-29.0022,0,-1.38966
-27.4544,-29.5107,0,-1.36811
-27.3481,-30.0413,0,-1.35112
-27.2325,-30.57,0,-1.34329
-27.1025,-31.1342,0,-1.33759
-26.9692,-31.6976,0,-1.33436
-26.8988,-31.9913,0,-1.33284
-26.8281,-32.285,0,-1.33184
-26.754,-32.5908,0,-1.33009
-26.6795,-32.8965,0,-1.3286
-26.6075,-33.1899,0,-1.32744
-26.5291,-33.5076,0,-1.32565
-26.3798,-34.0826,0,-1.32298
-26.303,-34.3877,0,-1.32138
-26.2227,-34.705,0,-1.31995
-26.142,-35.0221,0,-1.31848
-26.0576,-35.3513,0,-1.31684
