x, y, z, theta
92.3373,-2.07817,0,-0.00417325
92.6645,-2.07954,0,-0.0045467
93.0169,-2.08114,0,-0.00574732
93.3567,-2.08309,0,-0.00707964
93.7091,-2.08559,0,-0.00921835
94.0741,-2.08895,0,-0.0121607
94.443,-2.09344,0,-0.014706
94.8331,-2.09917,0,-0.0177959
95.2232,-2.10612,0,-0.0200454
95.6132,-2.11394,0,-0.0213504
96.0159,-2.12254,0,-0.021807
96.4437,-2.13187,0,-0.0221813
96.8715,-2.14136,0,-0.0223065
97.2993,-2.1509,0,-0.0226041
97.7397,-2.16086,0,-0.0228523
98.1927,-2.17121,0,-0.0228848
98.6457,-2.18158,0,-0.0236938
99.0764,-2.19179,0,-0.0232181
99.542,-2.2026,0,-0.0233316
100.008,-2.21346,0,-0.0237609
100.46,-2.22423,0,-0.0233725
100.939,-2.2354,0,-0.0235926
101.392,-2.24609,0,-0.0235289
101.857,-2.25705,0,-0.0234247
102.31,-2.26766,0,-0.0234786
102.776,-2.27859,0,-0.0230699
103.241,-2.28934,0,-0.0233409
103.694,-2.29991,0,-0.0219112
104.134,-2.30954,0,-0.0221621
104.587,-2.31958,0,-0.0217545
105.027,-2.32916,0,-0.0211502
105.48,-2.33875,0,-0.0207139
105.933,-2.34813,0,-0.0213654
106.398,-2.35808,0,-0.0226207
106.839,-2.36804,0,-0.0198588
107.304,-2.37729,0,-0.0109117
107.745,-2.3821,0,0.00218903
108.198,-2.3811,0,0.023697
108.638,-2.37067,0,0.0578373
109.073,-2.34549,0,0.0905259
109.499,-2.30681,0,0.134999
109.911,-2.25092,0,0.179331
110.319,-2.17683,0,0.227823
110.724,-2.08304,0,0.281255
111.099,-1.97476,0,0.341085
111.466,-1.84427,0,0.402026
111.814,-1.69655,0,0.466939
112.14,-1.53227,0,0.537868
112.464,-1.33888,0,0.619578
112.771,-1.11967,0,0.700161
113.07,-0.867584,0,0.774472
113.349,-0.594803,0,0.848172
113.607,-0.302216,0,0.926942
113.856,0.0298767,0,1.00055
114.081,0.379395,0,1.07771
114.289,0.767349,0,1.1459
114.465,1.15715,0,1.20699
114.622,1.56873,0,1.25732
114.758,1.98773,0,1.30153
114.879,2.42445,0,1.34209
114.981,2.86571,0,1.38973
115.062,3.3054,0,1.40356
115.139,3.76457,0,1.42806
115.204,4.21306,0,1.44816
115.259,4.66275,0,1.4626
115.309,5.1257,0,1.47298
115.356,5.60165,0,1.47955
115.4,6.07793,0,1.48509
115.441,6.55441,0,1.48999
115.479,7.03111,0,1.49453
115.516,7.50797,0,1.49953
