optimized_right_x,optimized_right_y,optimized_right_s,optimized_left_x,optimized_left_y,optimized_left_s
19.8813,-34.9026,0,27.1584,-35.4801,0
20.2255,-34.9299,0,26.7273,-35.4459,0
18.9296,-35.1427,0.314646,26.0885,-35.7108,0.314646
18.2614,-35.0896,0.314646,26.3905,-35.7348,0.314646
15.3845,-35.9444,1.39583,26.1084,-36.7978,1.39583
17.9914,-36.1518,1.39583,26.1006,-36.7971,1.39583
20.8074,-37.5004,2.51597,26.1102,-37.9198,2.51597
20.6137,-37.485,2.51597,25.2107,-37.8486,2.51597
20.2122,-38.7216,3.77456,27.2845,-39.2612,3.77456
19.96,-38.7023,3.77456,29.3575,-39.4193,3.77456
19.7894,-39.7013,4.78244,29.2816,-40.4207,4.78244
19.8887,-39.7089,4.78244,29.1992,-41.5029,5.86483
19.8943,-40.7939,5.86483,29.1086,-42.6851,7.04792
19.8998,-40.7943,5.86483,27.6831,-42.576,7.04792
19.8968,-41.9798,7.04792,25.2219,-43.6334,8.29049
19.7968,-41.9722,7.04792,25.8616,-43.6824,8.29049
19.8921,-43.2258,8.29049,25.6682,-44.9294,9.5491
20.0068,-43.2346,8.29049,24.7787,-44.8615,9.5491
19.9955,-44.4962,9.5491,26.8248,-46.3048,10.8329
19.9235,-44.4908,9.5491,28.8206,-46.4571,10.8329
19.8258,-45.771,10.8329,28.7271,-47.7031,12.0915
19.9183,-45.778,10.8329,28.635,-48.9558,13.3577
19.6589,-47.023,12.0915,26.2586,-48.781,13.3577
20.4068,-47.0791,12.0915,24.162,-49.8864,14.6163
19.3211,-48.2707,13.3577,25.0347,-49.9499,14.6163
14.4733,-47.9142,13.3577,25.1268,-51.2408,15.9001
14.3816,-49.1756,14.6163,25.1268,-51.2408,15.9001
19.0396,-49.5141,14.6163,25.2207,-52.519,17.1713
20.1396,-50.8822,15.9001,25.3204,-52.5261,17.1713
20.0461,-50.8755,15.9001,25.1383,-53.756,18.4139
18.2866,-52.0257,17.1713,24.2655,-53.6946,18.4139
18.0965,-52.0122,17.1713,26.1847,-55.1117,19.6976
19.8732,-53.3853,18.4139,28.1874,-55.2507,19.6976
19.4524,-53.3556,18.4139,28.1021,-56.4897,20.9436
19.1981,-54.6265,19.6976,27.0145,-56.4148,20.9436
19.1981,-54.6265,19.6976,24.4707,-57.5119,22.2167
19.195,-55.8764,20.9436,24.8784,-57.5395,22.2167
19.7562,-55.915,20.9436,24.6974,-58.8119,23.5005
18.3185,-57.095,22.2167,23.9491,-58.7616,23.5005
13.849,-56.7922,22.2167,26.0398,-60.1721,24.7717
13.7627,-58.0769,23.5005,27.8468,-60.2921,24.7717
16.9306,-58.2898,23.5005,27.7619,-61.5814,26.0681
19.2383,-59.7202,24.7717,25.3842,-61.4249,26.0681
18.8214,-59.6925,24.7717,23.1745,-62.5432,27.3318
18.6504,-60.9815,26.0681,24.1475,-62.6062,27.3318
18.6586,-60.9821,26.0681,24.2621,-63.8972,28.6155
18.832,-62.2618,27.3318,24.1748,-63.8916,28.6155
18.7978,-62.2596,27.3318,24.09,-65.2113,29.9371
18.5379,-63.5307,28.6155,23.3914,-65.1664,29.9371
19.2722,-63.5777,28.6155,25.6214,-66.6366,31.2586
18.0814,-64.8252,29.9371,26.5547,-66.697,31.2586
13.3434,-64.5207,29.9371,23.8182,-67.8672,32.6027
13.2582,-65.836,31.2586,24.1076,-67.886,32.6027
15.636,-65.9899,31.2586,23.9238,-69.2271,33.9494
18.5895,-67.5279,32.6027,23.7966,-69.2187,33.9494
18.3151,-67.5101,32.6027,23.8839,-70.6408,35.359
18.3125,-68.8577,33.9494,23.9232,-70.6434,35.359
18.219,-68.8516,33.9494,23.645,-72.035,36.7648
18.0301,-70.2499,35.359,22.6306,-71.9669,36.7648
17.9958,-70.2476,35.359,24.3565,-73.5155,38.1871
17.9999,-71.6561,36.7648,26.9655,-73.6949,38.1871
18.0934,-71.6624,36.7648,26.8646,-75.1446,39.6344
17.4629,-73.0415,38.1871,24.2974,-74.966,39.6344
17.4131,-73.0381,38.1871,22.3508,-76.2824,41.0818
17.3127,-74.4799,39.6344,23.3452,-76.3519,41.0818
17.3673,-74.4837,39.6344,23.5216,-77.8007,42.516
17.7091,-75.9577,41.0818,23.6058,-77.8065,42.516
17.5859,-75.9491,41.0818,26.2536,-79.4042,43.9381
17.4862,-77.3804,42.516,26.5686,-79.4255,43.9381
18.3339,-77.4394,42.516,26.4751,-80.8346,45.3603
17.1024,-78.7836,43.9381,25.8034,-80.79,45.3603
12.4012,-78.4648,43.9381,22.7798,-82.0038,46.77
12.3063,-79.8939,45.3603,22.9435,-82.0147,46.77
16.2709,-80.1571,45.3603,22.7486,-83.4657,48.2237
17.9162,-81.6784,46.77,21.8227,-83.4019,48.2237
17.6718,-81.6621,46.77,23.7663,-85.047,49.7215
16.8882,-83.0621,48.2237,26.1728,-85.2179,49.7215
15.9045,-82.9944,48.2237,26.0733,-86.6793,51.2066
12.0085,-84.2122,49.7215,26.0288,-87.5754,52.2261
15.9065,-84.489,49.7215,26.006,-88.8534,53.72
17.5618,-86.0995,51.2066,23.034,-88.7927,53.72
17.4496,-86.0919,51.2066,21.2248,-90.1635,55.2303
15.1788,-87.0238,52.2261,22.2474,-90.1389,55.2303
11.8471,-86.8544,52.2261,22.3418,-91.46,56.7029
16.108,-88.6513,53.72,22.3418,-91.46,56.7029
16.4174,-88.6576,53.72,22.2028,-92.835,58.1589
16.5366,-90.276,55.2303,22.1151,-92.8438,58.1589
16.3773,-90.2798,55.2303,22.6997,-94.2005,59.5812
16.6678,-91.851,56.7029,22.0519,-94.268,59.5812
16.7145,-91.8478,56.7029,21.2991,-95.7737,60.9908
16.5994,-93.3948,58.1589,21.4608,-95.7578,60.9908
16.5067,-93.404,58.1589,21.5742,-97.1749,62.3753
16.2802,-94.8688,59.5812,21.7767,-97.1587,62.3753
16.3934,-94.857,59.5812,21.6611,-98.5527,63.6943
16.4414,-96.2523,60.9908,21.3864,-98.5661,63.6943
16.799,-96.2171,60.9908,22.079,-99.9765,65.0536
14.1229,-97.7691,62.3753,22.1446,-99.9756,65.0536
12.5077,-97.8979,62.3753,24.9361,-101.437,66.4003
12.5579,-98.9967,63.6943,23.2207,-101.411,66.4003
12.569,-100.108,65.0536,21.4375,-102.81,67.7847
12.5485,-101.248,66.4003,22.5929,-102.854,67.7847
15.6935,-101.296,66.4003,26.6036,-104.556,69.2014
17.1437,-102.647,67.7847,22.2798,-104.311,69.2014
15.7385,-102.593,67.7847,20.6165,-105.668,70.6361
15.6618,-103.936,69.2014,21.0352,-105.697,70.6361
15.849,-103.947,69.2014,21.1083,-107.17,72.0961
15.3977,-105.309,70.6361,20.7445,-107.144,72.0961
15.1294,-105.29,70.6361,23.1489,-108.807,73.5775
14.9294,-106.729,72.0961,24.2243,-108.885,73.5775
15.0385,-106.736,72.0961,21.2796,-110.161,75.0626
15.3057,-108.235,73.5775,21.234,-110.158,75.0626
15.1155,-108.222,73.5775,20.4961,-111.552,76.51
15.1063,-109.706,75.0626,20.5,-111.553,76.51
15.714,-109.751,75.0626,20.7207,-113.002,77.9448
13.1457,-111.023,76.51,20.437,-112.982,77.9448
11.9098,-110.934,76.51,22.3656,-114.504,79.3399
